0,1554402553,-118,-17.8,63.41785,10.4021,112
0,1554402557,-118,-10.5,63.41785,112,112
0,1554402561,-117,-13.5,63.41785,112,112
0,1554402565,-121,-16.5,63.41785,112,112
0,1554402577,-119,-10.5,63.41785,112,112
0,1554402615,-120,-16,63.41785,112,112
0,1554402627,-117,-16.8,63.41785,112,112
0,1554402729,-119,-17.8,63.41785,112,112
0,1554402741,-120,-16,63.41785,112,112
0,1554402753,-118,-14.2,63.41785,112,112
0,1554402806,-114,-17.8,63.41785,112,112
0,1554402810,-117,-16.8,63.41785,112,112
0,1554402822,-115,-16.8,63.41785,112,112
0,1554403198,-120,-13.5,63.41785,112,112
0,1554403597,-118,-11,63.41785,112,112
0,1554403997,-120,-18,63.41785,112,112
0,1554404110,-120,-16.8,63.41785,112,112
0,1554404131,-117,-9,63.41785,112,112
0,1554404139,-114,-14.2,63.41785,112,112
0,1554404396,-118,-14.8,63.41785,112,112
0,1554404400,-119,-14.5,63.41785,112,112
0,1554404561,-120,-16.2,63.41785,112,112
0,1554404640,-117,-18.2,63.41785,112,112
0,1554404686,-120,-17,63.41785,112,112
0,1554404690,-119,-17,63.41785,112,112
0,1554404706,-117,-17,63.41785,112,112
0,1554405090,-120,-12.8,63.41785,112,112
0,1554405095,-118,-13.2,63.41785,112,112
0,1554405100,-120,-13.2,63.41785,112,112
0,1554405104,-115,-13,63.41785,112,112
0,1554405109,-118,-14.2,63.41785,112,112
0,1554405113,-112,-14.2,63.41785,112,112
0,1554406521,-119,-13,63.41785,112,112
0,1554406526,-113,-15.2,63.41785,112,112
0,1554406556,-120,-15.5,63.41785,112,112
0,1554406594,-119,-14.5,63.41785,112,112
0,1554406598,-120,-15,63.41785,112,112
0,1554406603,-120,-14,63.41785,112,112
0,1554406607,-117,-15.8,63.41785,112,112
0,1554406612,-123,-15.5,63.41785,112,112
0,1554406616,-118,-13.5,63.41785,112,112
0,1554406760,-119,-12.8,63.41785,112,112
0,1554406765,-118,-11.8,63.41785,112,112
0,1554406769,-117,-9.8,63.41785,112,112
0,1554406774,-119,-10.5,63.41785,112,112
0,1554406778,-119,-9,63.41785,112,112
0,1554406783,-117,-7.8,63.41785,112,112
0,1554406787,-121,-9.8,63.41785,112,112
