0,1554397886,-117,-0.5,63.422485,10.395755,20
0,1554397890,-112,3,63.422485,10.395755,20
0,1554397894,-115,-0.5,63.422485,10.395755,20
0,1554397898,-113,3.5,63.422485,10.395755,20
0,1554397902,-111,2.5,63.422485,10.395755,20
0,1554397906,-116,0.25,63.422485,10.395755,20
0,1554397910,-119,-9,63.422485,10.395755,20
0,1554397936,-120,1.25,63.422485,10.395755,20
0,1554397940,-117,0.25,63.422485,10.395755,20
0,1554397944,-113,2,63.422485,10.395755,20
0,1554397952,-113,1,63.422485,10.395755,20
0,1554397960,-115,-6.5,63.422485,10.395755,20
0,1554398061,-119,1.5,63.422485,10.395755,20
0,1554398065,-113,-1.25,63.422485,10.395755,20
0,1554398069,-114,2,63.422485,10.395755,20
0,1554398073,-114,-2.25,63.422485,10.395755,20
0,1554398077,-117,1.75,63.422485,10.395755,20
0,1554398081,-111,2.75,63.422485,10.395755,20
0,1554398085,-115,1.5,63.422485,10.395755,20
0,1554398131,-119,2,63.422485,10.395755,20
0,1554398135,-116,0.75,63.422485,10.395755,20
0,1554398139,-119,-4.75,63.422485,10.395755,20
0,1554398143,-110,4.25,63.422485,10.395755,20
0,1554398147,-117,3,63.422485,10.395755,20
0,1554398151,-112,4,63.422485,10.395755,20
0,1554398155,-115,2,63.422485,10.395755,20
0,1554398531,-116,1.5,63.422485,10.395755,20
0,1554398930,-116,1,63.422485,10.395755,20
0,1554398934,-119,0,63.422485,10.395755,20
0,1554399329,-118,-1.75,63.422485,10.395755,20
0,1554399333,-119,-6.25,63.422485,10.395755,20
0,1554399443,-118,-0.25,63.422485,10.395755,20
0,1554399460,-120,-0.5,63.422485,10.395755,20
0,1554399464,-119,-2.75,63.422485,10.395755,20
0,1554399472,-113,-6.25,63.422485,10.395755,20
0,1554399728,-110,1.75,63.422485,10.395755,20
0,1554399732,-110,-0.75,63.422485,10.395755,20
0,1554399894,-120,-9.75,63.422485,10.395755,20
0,1554399969,-117,1.5,63.422485,10.395755,20
0,1554399973,-112,0.5,63.422485,10.395755,20
0,1554399977,-114,-0.75,63.422485,10.395755,20
0,1554399981,-116,0,63.422485,10.395755,20
0,1554399985,-117,0.75,63.422485,10.395755,20
0,1554400015,-119,-7.75,63.422485,10.395755,20
0,1554400019,-120,-9.25,63.422485,10.395755,20
0,1554400023,-121,-10.75,63.422485,10.395755,20
0,1554400027,-117,-0.5,63.422485,10.395755,20
0,1554400031,-117,-6.25,63.422485,10.395755,20
0,1554400035,-111,0.25,63.422485,10.395755,20
0,1554400039,-115,2.5,63.422485,10.395755,20
0,1554400423,-117,0.75,63.422485,10.395755,20
0,1554400428,-111,2.25,63.422485,10.395755,20
0,1554400432,-114,4,63.422485,10.395755,20
0,1554400437,-112,3.5,63.422485,10.395755,20
0,1554400441,-115,2,63.422485,10.395755,20
0,1554400446,-111,4.5,63.422485,10.395755,20
0,1554401854,-118,-2.5,63.422485,10.395755,20
0,1554401858,-118,-3.25,63.422485,10.395755,20
0,1554401889,-118,-2.75,63.422485,10.395755,20
0,1554401927,-119,-9,63.422485,10.395755,20
0,1554401931,-120,-9.5,63.422485,10.395755,20
0,1554401936,-119,-7.25,63.422485,10.395755,20
0,1554401940,-114,-5.75,63.422485,10.395755,20
0,1554401945,-118,-4.75,63.422485,10.395755,20
0,1554401949,-118,1,63.422485,10.395755,20
0,1554402093,-120,1.25,63.422485,10.395755,20
0,1554402097,-118,-0.75,63.422485,10.395755,20
0,1554402102,-112,1.25,63.422485,10.395755,20
0,1554402106,-113,4.25,63.422485,10.395755,20
0,1554402111,-115,3.75,63.422485,10.395755,20
0,1554402115,-113,-3.25,63.422485,10.395755,20
0,1554402120,-115,1.5,63.422485,10.395755,20
