0,1554397965,-112,-9.75,63.42883,10.385698,20
0,1554397978,-120,-10.25,63.42883,10.385698,20
0,1554397986,-119,-1.25,63.42883,10.385698,20
0,1554397990,-119,-7.25,63.42883,10.385698,20
0,1554398016,-121,-7,63.42883,10.385698,20
0,1554398020,-121,-13,63.42883,10.385698,20
0,1554398024,-115,-7,63.42883,10.385698,20
0,1554398028,-118,0.25,63.42883,10.385698,20
0,1554398032,-104,-13.5,63.42883,10.385698,20
0,1554398036,-119,-11.75,63.42883,10.385698,20
0,1554398040,-111,-7,63.42883,10.385698,20
0,1554398141,-120,-8,63.42883,10.385698,20
0,1554398149,-116,-1.5,63.42883,10.385698,20
0,1554398157,-120,-12.5,63.42883,10.385698,20
0,1554398161,-120,-6,63.42883,10.385698,20
0,1554398211,-121,-11.5,63.42883,10.385698,20
0,1554398223,-118,-5.5,63.42883,10.385698,20
0,1554398231,-113,-9.25,63.42883,10.385698,20
0,1554398611,-118,-9,63.42883,10.385698,20
0,1554399014,-107,-15.5,63.42883,10.385698,20
0,1554399409,-118,-10.75,63.42883,10.385698,20
0,1554399413,-112,-9,63.42883,10.385698,20
0,1554399523,-121,-10.75,63.42883,10.385698,20
0,1554399540,-120,-5,63.42883,10.385698,20
0,1554399973,-120,-7.5,63.42883,10.385698,20
0,1554400049,-121,-10.25,63.42883,10.385698,20
0,1554400053,-120,-4.75,63.42883,10.385698,20
0,1554400057,-107,-12.25,63.42883,10.385698,20
0,1554400065,-117,-4.5,63.42883,10.385698,20
0,1554400069,-121,-8.25,63.42883,10.385698,20
0,1554400094,-115,-7.25,63.42883,10.385698,20
0,1554400098,-120,-13,63.42883,10.385698,20
0,1554400103,-117,-6,63.42883,10.385698,20
0,1554400107,-118,-12.75,63.42883,10.385698,20
0,1554400115,-107,-15.5,63.42883,10.385698,20
0,1554400119,-120,-8.25,63.42883,10.385698,20
0,1554400503,-120,-11.5,63.42883,10.385698,20
0,1554400508,-117,-12.75,63.42883,10.385698,20
0,1554400512,-120,-6.75,63.42883,10.385698,20
0,1554400517,-118,-8.75,63.42883,10.385698,20
0,1554400521,-110,-10.25,63.42883,10.385698,20
0,1554400526,-119,-5.25,63.42883,10.385698,20
0,1554401934,-112,-3,63.42883,10.385698,20
0,1554401938,-118,-0.75,63.42883,10.385698,20
0,1554401969,-120,-0.25,63.42883,10.385698,20
0,1554402006,-115,-16.25,63.42883,10.385698,20
0,1554402011,-119,-4.75,63.42883,10.385698,20
0,1554402015,-120,-14.5,63.42883,10.385698,20
0,1554402020,-112,-14.25,63.42883,10.385698,20
0,1554402025,-120,-1.25,63.42883,10.385698,20
0,1554402029,-117,-1.5,63.42883,10.385698,20
0,1554402173,-120,-6.5,63.42883,10.385698,20
0,1554402182,-108,-9.25,63.42883,10.385698,20
0,1554402186,-118,-2.75,63.42883,10.385698,20
0,1554402191,-118,-3,63.42883,10.385698,20
0,1554402200,-119,-3.75,63.42883,10.385698,20
